,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
3847,1.0096799838674957e-05,-7.210786705728194,1393.0998060720042,1403.8431470723174,2124.155974879885,2134.9151016677433,-3.7325892496167437,0.023930792752892383,0.7576821254821676,0.3710260984511793,0.34599002827531433,-1.9082870826696658,0.1483342534203141,10.75094214694195,1393.0960033534902,0
3848,-2.5025035895706585e-05,-7.215384228423024,1393.0886080833068,1403.845736921847,2124.153913734746,2134.902250428328,-3.7420068152682786,0.023706480835014955,0.3131988003132529,0.14125481223639635,0.20655080799045655,-2.1329478688023826,0.11848749293821564,10.750896126299542,1393.0917109347224,0
3849,-1.5029042993571846e-05,-7.203604427416041,1393.083056689054,1403.828868112955,2124.1577166128122,2134.907157628243,-3.7110497131519167,0.024451842374693857,0.7748345224192146,0.30962761526287075,0.31336895586086855,-2.066784329867927,0.12659220666844692,10.751123871815624,1393.0804261831267,0
3850,1.7794518375044085e-05,-7.184960370088803,1393.0852552323302,1403.837315863321,2124.1479189327742,2134.9156499286337,-3.8891003003389613,0.020463748986159578,0.09487685708712876,0.24092947833449507,0.3122932895358079,-2.0605565224359697,0.1273830586347047,10.751038663751169,1393.0857010898496,0
3851,-2.588892434842396e-07,-7.189576753718511,1393.084150995735,1403.8380022699696,2124.1523235521636,2134.9136849442193,-3.8847434996572914,0.020553099962553265,0.22922564526995756,0.2176620522040149,0.27555192946576024,-2.0519129623912344,0.12848887395654468,10.751059174957025,1393.0854989045044,0
3852,-1.980913983032905e-05,-7.195293295081959,1393.08238818778,1403.8380687189183,2124.154149823993,2134.9157012056376,-3.8413882200279774,0.021463784198397933,0.561659568437536,0.22053572438210844,0.2865178644658457,-2.047129832104425,0.1291049251330863,10.751100111596998,1393.084623133986,0
3853,-2.778206368006633e-05,-7.206954708676811,1393.0826673005784,1403.8418261418337,2124.154453030204,2134.908104203452,-3.6858125958898063,0.025076789146127966,0.6925153780030718,0.1937531795866001,0.10828494501756225,-2.050613476014926,0.12865595203208832,10.751016340304757,1393.0866989285032,0
3854,-1.3962195472352412e-05,-7.193639189709695,1393.0845281689947,1403.8294712445982,2124.1526765679037,2134.903466864558,-3.755730498492614,0.023383362857362894,0.3022868287801551,0.4634596418702166,0.43037363145323426,-2.117435152831203,0.12033988644226293,10.751044489368143,1393.0815008283128,0
3855,-3.025077019946023e-05,-7.191907880045384,1393.0824917939285,1403.8265016640632,2124.155151944387,2134.9104552540202,-3.745996088662546,0.023612097587208048,0.17853103969173273,0.42536435777644854,0.39526570435399977,-2.1107513532937903,0.12114690810074237,10.751151248381404,1393.0789320949414,0
3856,-2.7028983762364176e-05,-7.212010043935923,1393.084202124184,1403.844981317968,2124.1509390154633,2134.911814359345,-3.7665874615803645,0.02313086371712036,0.017048660224091836,0.25252141860288657,0.3945765067822049,-2.0819766299580005,0.1246835152930601,10.750984260536026,1393.089027215747,0
